customer_id,session_id,visit_date,device_type,user_type,marketing_channel,product_id,region,product_category,unit_price,quantity,discount_percent,discount_amount,revenue,pages_viewed,time_on_site_sec,product_view,added_to_cart,checkout,Payment,purchased,cart_abandoned,rating,payment_Method
6549,6627,21-12-24,Desktop,New,Email ,181,North,Food & Grocery,297.63,4,0,0,0,2,1091,1,1,0,0,0,1,4,
3165,6784,21-12-24,Mobile,New,Referral ,815,North,Toys,608.64,3,0,0,0,7,1396,1,0,0,0,0,0,4,
3593,6927,21-12-24,Mobile,Returning,Referral ,692,North,Food & Grocery,1135.99,2,0,0,0,2,1753,1,0,0,0,0,0,4,
3952,7183,21-12-24,Desktop,New,Website ,150,North,Sports,1420.73,1,10,142.07,0,22,1084,1,0,0,0,0,0,4,
5350,7396,21-12-24,Mobile,New,Instagram,344,North,Food & Grocery,1045.2,4,5,209.04,0,11,373,1,1,0,0,0,1,4,
7958,8808,21-12-24,Desktop,Returning,Referral ,556,North,Books,586.49,2,25,293.24,0,17,280,1,0,0,0,0,0,4,
8895,9025,21-12-24,Desktop,Returning,Facebook,512,North,Food & Grocery,697.04,3,20,418.22,0,11,1561,1,0,0,0,0,0,4,
4405,10567,21-12-24,Mobile,Returning,Facebook,818,South,Electronics,991.97,4,0,0,3967.88,20,928,1,1,1,1,1,0,5,Debit Card
3781,10792,21-12-24,Mobile,Returning,Website ,881,South,Electronics,378.73,3,15,170.43,0,11,610,1,0,0,0,0,0,4,
8572,11063,21-12-24,Mobile,Returning,Instagram,76,South,Food & Grocery,1114.28,3,30,1002.85,2339.99,3,307,1,1,1,1,1,0,2,Debit Card
9817,11238,21-12-24,Desktop,Returning,Email ,300,South,Food & Grocery,372.07,2,5,37.21,706.93,16,813,1,1,1,1,1,0,2,Debit Card
9634,11406,21-12-24,Mobile,Returning,Website ,258,South,Toys,1515.09,4,0,0,6060.36,5,1727,1,1,1,1,1,0,3,Debit Card
6879,11667,21-12-24,Mobile,Returning,Email ,399,South,Home & Garden,1053.19,1,5,52.66,0,3,942,1,0,0,0,0,0,4,
6528,12838,21-12-24,Mobile,Returning,Referral ,676,South,Food & Grocery,1066.81,1,0,0,1066.81,23,1306,1,1,1,1,1,0,4,Debit Card
3648,13140,21-12-24,Desktop,Returning,Referral ,212,South,Sports,659.71,2,5,65.97,0,16,258,1,0,0,0,0,0,4,
7071,13180,21-12-24,Desktop,Returning,Website ,509,South,Books,470.07,3,0,0,0,22,1641,1,0,0,0,0,0,4,
1345,14925,21-12-24,Mobile,Returning,Referral ,384,South,Home & Garden,1082.55,1,0,0,0,11,416,1,0,0,0,0,0,4,
5756,14960,21-12-24,Mobile,Returning,Instagram,844,East,Toys,768.69,3,0,0,2306.07,13,33,1,1,1,1,1,0,3,Debit Card
3426,15352,21-12-24,Mobile,Returning,Email ,789,South,Home & Garden,508.82,3,0,0,0,21,852,1,1,0,0,0,1,4,
7130,15576,21-12-24,Desktop,Returning,Referral ,897,East,Books,494.65,2,0,0,0,3,1411,1,1,0,0,0,1,4,
4035,15676,21-12-24,Desktop,Returning,Instagram,727,East,Beauty,126.25,3,0,0,0,8,1271,1,1,0,0,0,1,4,
9503,15973,21-12-24,Mobile,Returning,Website ,400,East,Electronics,216.14,2,10,43.23,0,23,1181,1,1,0,0,0,1,4,
7285,16255,21-12-24,Mobile,New,Facebook,205,East,Sports,744.95,1,5,37.25,0,16,1604,1,1,0,0,0,1,4,
6101,17672,21-12-24,Tablet,Returning,Digital Advertising,177,East,Food & Grocery,1068.97,1,0,0,0,8,673,1,1,0,0,0,1,4,
3736,17884,21-12-24,Mobile,New,Facebook,126,East,Beauty,50.81,2,10,10.16,0,4,1442,1,1,0,0,0,1,4,
1335,18768,21-12-24,Mobile,New,Referral ,118,West,Toys,704.22,4,25,704.22,2112.66,3,554,1,1,1,1,1,0,4,Debit Card
7671,18789,21-12-24,Desktop,Returning,Digital Advertising,527,East,Home & Garden,1876.58,2,25,938.29,0,21,641,1,1,0,0,0,1,4,
4112,19195,21-12-24,Desktop,Returning,Email ,299,East,Home & Garden,828.49,4,5,165.7,0,20,39,1,1,0,0,0,1,4,
9744,20119,21-12-24,Mobile,Returning,Facebook,829,East,Toys,687.68,1,0,0,0,1,316,1,1,0,0,0,1,4,
4755,20423,21-12-24,Desktop,New,Instagram,562,East,Beauty,221.13,4,0,0,0,17,1474,1,0,0,0,0,0,4,
3441,23021,21-12-24,Desktop,Returning,Instagram,732,West,Food & Grocery,1018.08,4,0,0,4072.32,21,932,1,1,1,1,1,0,3,Cash On Delivery
6302,23093,21-12-24,Mobile,New,Facebook,781,West,Home & Garden,1218.55,1,0,0,0,17,596,1,0,0,0,0,0,4,
9417,23529,21-12-24,Mobile,New,Instagram,316,West,Fashion,132.07,3,15,59.43,0,12,855,1,1,0,0,0,1,4,
3151,23709,21-12-24,Desktop,New,Facebook,341,West,Beauty,90.53,2,20,36.21,0,9,1059,1,1,0,0,0,1,4,
9828,23954,21-12-24,Desktop,Returning,Email ,293,West,Beauty,52.92,1,0,0,0,16,1185,1,1,0,0,0,1,4,
9989,24033,21-12-24,Desktop,New,Referral ,598,West,Toys,1369.6,4,0,0,0,11,207,1,1,0,0,0,1,4,
4086,24404,21-12-24,Tablet,New,Instagram,882,West,Beauty,154.56,3,10,46.37,0,4,913,1,0,0,0,0,0,4,
2529,24535,21-12-24,Mobile,New,Website ,568,West,Food & Grocery,199.47,2,15,59.84,0,18,1532,1,1,0,0,0,1,4,
2990,24585,21-12-24,Mobile,Returning,Email ,486,West,Sports,1093.96,2,0,0,0,6,174,1,0,0,0,0,0,4,
1001,24981,21-12-24,Desktop,New,Referral ,200,West,Sports,928.91,4,0,0,0,15,996,1,0,0,0,0,0,4,
2043,364,22-12-24,Mobile,Returning,Instagram,317,North,Fashion,208.7,4,10,83.48,0,18,815,1,0,0,0,0,0,4,
9901,1081,22-12-24,Mobile,New,Digital Advertising,245,North,Electronics,698.82,1,15,104.82,0,22,1538,1,0,0,0,0,0,4,
7797,1097,22-12-24,Desktop,New,Website ,636,North,Beauty,165.71,1,0,0,0,20,698,1,1,1,1,0,1,4,
8690,1400,22-12-24,Mobile,Returning,Digital Advertising,434,North,Food & Grocery,171.46,2,15,51.44,0,19,550,1,1,1,1,0,1,4,
2464,1555,22-12-24,Mobile,New,Instagram,541,North,Electronics,736.93,1,30,221.08,0,13,483,1,1,1,1,0,1,4,
7006,2083,22-12-24,Desktop,New,Website ,176,North,Sports,1412.43,1,20,282.49,0,7,1326,1,1,1,0,0,1,4,Credit Card
9600,2388,22-12-24,Tablet,Returning,Facebook,177,North,Sports,922.52,4,10,369.01,3321.07,24,1406,1,1,1,1,1,0,4,Credit Card
6737,2969,22-12-24,Desktop,New,Digital Advertising,305,North,Beauty,260.23,2,20,104.09,0,19,201,1,0,0,0,0,0,4,
4709,3697,22-12-24,Mobile,New,Facebook,387,North,Books,874.26,3,0,0,2622.78,4,1333,1,1,1,1,1,0,3,Credit Card
5791,3776,22-12-24,Mobile,New,Facebook,665,North,Home & Garden,927.06,4,0,0,0,23,665,1,1,0,0,0,1,4,
8087,4083,22-12-24,Mobile,Returning,Email ,322,North,Books,1531.17,1,20,306.23,0,19,565,1,0,0,0,0,0,4,
2465,4219,22-12-24,Mobile,New,Digital Advertising,790,North,Sports,1129.26,1,0,0,0,16,1390,1,1,0,0,0,1,4,
6329,4927,22-12-24,Mobile,Returning,Digital Advertising,132,North,Toys,781.67,2,0,0,0,2,49,1,0,0,0,0,0,4,
9093,4932,22-12-24,Mobile,Returning,Digital Advertising,437,North,Books,363.87,2,0,0,0,18,508,1,0,0,0,0,0,4,
7104,5123,22-12-24,Mobile,Returning,Instagram,172,North,Books,1194.6,4,0,0,0,18,749,1,0,0,0,0,0,4,
4194,5164,22-12-24,Desktop,Returning,Referral ,137,North,Toys,1191.55,1,0,0,0,22,246,1,1,0,0,0,1,4,
3567,5369,22-12-24,Mobile,Returning,Digital Advertising,309,South,Electronics,173.71,4,0,0,694.84,14,1367,1,1,1,1,1,0,3,Credit Card
3558,5540,22-12-24,Mobile,New,Email ,463,South,Food & Grocery,554.18,3,15,249.38,1413.16,23,1608,1,1,1,1,1,0,2,Credit Card
2216,5559,22-12-24,Desktop,New,Instagram,250,North,Beauty,97.35,1,5,4.87,0,14,873,1,1,0,0,0,1,4,
2696,6335,22-12-24,Mobile,Returning,Digital Advertising,161,North,Books,856.05,3,0,0,0,2,1340,1,1,0,0,0,1,4,
5994,6393,22-12-24,Mobile,Returning,Website ,408,North,Fashion,543.26,4,20,434.61,0,22,313,1,0,0,0,0,0,4,
1563,6415,22-12-24,Desktop,New,Digital Advertising,549,North,Books,1283.86,4,15,770.32,0,16,156,1,1,0,0,0,1,4,
4164,6421,22-12-24,Mobile,New,Email ,676,South,Food & Grocery,271.11,2,0,0,542.22,23,462,1,1,1,1,1,0,2,Debit Card
6382,7150,22-12-24,Mobile,Returning,Email ,893,North,Electronics,938.9,2,0,0,0,16,1696,1,1,0,0,0,1,4,
8145,7478,22-12-24,Desktop,Returning,Facebook,349,North,Sports,621.81,3,5,93.27,0,6,1530,1,1,0,0,0,1,4,
3000,7536,22-12-24,Mobile,Returning,Email ,704,North,Electronics,784.68,3,5,117.7,0,17,1635,1,0,0,0,0,0,4,
2068,8129,22-12-24,Mobile,New,Instagram,511,South,Food & Grocery,399.94,1,20,79.99,319.95,15,995,1,1,1,1,1,0,4,Debit Card
9206,8887,22-12-24,Desktop,Returning,Referral ,102,South,Electronics,301.73,2,0,0,603.46,11,856,1,1,1,1,1,0,1,Debit Card
9245,9565,22-12-24,Mobile,Returning,Digital Advertising,625,South,Sports,1423.83,3,10,427.15,3844.34,1,1768,1,1,1,1,1,0,3,Debit Card
9996,9779,22-12-24,Desktop,Returning,Digital Advertising,380,South,Sports,1107.73,1,0,0,0,10,932,1,1,0,0,0,1,4,
7910,9956,22-12-24,Desktop,Returning,Email ,359,South,Books,291.59,3,0,0,0,6,1545,1,0,0,0,0,0,4,
9663,10425,22-12-24,Mobile,New,Email ,751,South,Toys,1827.45,4,0,0,0,12,1604,1,1,0,0,0,1,4,
8640,10688,22-12-24,Desktop,New,Email ,622,South,Beauty,288.65,1,0,0,0,9,499,1,1,0,0,0,1,4,
5058,10955,22-12-24,Tablet,New,Facebook,166,South,Fashion,360.1,4,20,288.08,0,18,1528,1,1,0,0,0,1,4,
7946,11589,22-12-24,Mobile,Returning,Website ,699,South,Food & Grocery,196.88,2,0,0,393.76,5,778,1,1,1,1,1,0,4,Debit Card
4309,12217,22-12-24,Tablet,Returning,Email ,527,South,Toys,1783.76,1,20,356.75,0,4,985,1,1,0,0,0,1,4,
5694,13254,22-12-24,Tablet,Returning,Referral ,121,South,Books,766.01,4,0,0,0,5,1774,1,1,0,0,0,1,4,
9262,13310,22-12-24,Desktop,Returning,Referral ,277,South,Sports,809.65,4,20,647.72,0,24,136,1,1,0,0,0,1,4,
9771,13859,22-12-24,Desktop,Returning,Instagram,101,East,Home & Garden,1980.44,3,15,891.2,5050.12,7,1645,1,1,1,1,1,0,3,Debit Card
6989,14263,22-12-24,Mobile,New,Referral ,333,East,Fashion,440.33,2,0,0,880.66,13,32,1,1,1,1,1,0,5,Debit Card
8900,14685,22-12-24,Mobile,Returning,Instagram,54,South,Toys,676.85,1,0,0,0,6,837,1,0,0,0,0,0,4,
3893,15115,22-12-24,Tablet,New,Digital Advertising,693,South,Fashion,248.1,3,20,148.86,0,13,354,1,0,0,0,0,0,4,
8004,16254,22-12-24,Tablet,Returning,Referral ,0,East,Fashion,109.67,3,0,0,0,20,1536,1,1,0,0,0,1,4,
3263,16312,22-12-24,Mobile,Returning,Website ,430,East,Electronics,536.19,4,10,214.48,0,22,760,1,0,0,0,0,0,4,
8091,16332,22-12-24,Desktop,Returning,Digital Advertising,31,East,Electronics,663.05,1,25,165.76,0,4,1584,1,0,0,0,0,0,4,
3573,16486,22-12-24,Desktop,Returning,Email ,430,East,Toys,1525.31,3,5,228.8,0,21,332,1,1,0,0,0,1,4,
8186,16875,22-12-24,Desktop,Returning,Facebook,452,East,Fashion,174.13,4,30,208.96,0,16,557,1,1,0,0,0,1,4,
1391,17183,22-12-24,Desktop,New,Digital Advertising,81,East,Beauty,198.36,4,0,0,0,22,1228,1,1,0,0,0,1,4,
9538,17303,22-12-24,Mobile,New,Instagram,61,East,Fashion,630.08,3,10,189.02,0,9,1366,1,1,0,0,0,1,4,
7245,17493,22-12-24,Mobile,Returning,Instagram,721,East,Books,1705.43,4,0,0,0,6,1368,1,0,0,0,0,0,4,
6140,19273,22-12-24,Mobile,New,Email ,893,East,Beauty,333.41,3,0,0,0,16,109,1,0,0,0,0,0,4,
2640,22000,22-12-24,Desktop,Returning,Facebook,177,West,Electronics,313.17,2,30,187.9,0,12,1720,1,1,0,0,0,1,4,
1814,22286,22-12-24,Desktop,Returning,Website ,267,West,Food & Grocery,544.93,2,15,163.48,0,19,1781,1,1,0,0,0,1,4,
1434,22295,22-12-24,Tablet,New,Email ,564,West,Food & Grocery,1007.36,1,10,100.74,0,16,305,1,0,0,0,0,0,4,
2696,22321,22-12-24,Desktop,Returning,Digital Advertising,457,West,Sports,672.17,2,0,0,0,24,1378,1,1,0,0,0,1,4,
8971,22406,22-12-24,Mobile,New,Digital Advertising,568,West,Home & Garden,910.93,4,0,0,0,8,1354,1,1,0,0,0,1,4,
8545,22793,22-12-24,Desktop,New,Instagram,537,West,Toys,499.25,4,15,299.55,1697.45,18,294,1,1,1,1,1,0,5,Cash On Delivery
3551,23278,22-12-24,Desktop,Returning,Website ,813,West,Home & Garden,1925.51,2,20,770.2,3080.82,20,1003,1,1,1,1,1,0,3,Cash On Delivery
5812,23687,22-12-24,Mobile,Returning,Email ,668,West,Home & Garden,767.06,4,5,153.41,0,20,833,1,1,0,0,0,1,4,
4910,23764,22-12-24,Mobile,Returning,Website ,343,West,Electronics,838,2,0,0,1676,9,61,1,1,1,1,1,0,5,Cash On Delivery
4497,24117,22-12-24,Desktop,New,Instagram,293,West,Toys,1478.88,2,10,295.78,0,7,1659,1,1,0,0,0,1,4,
9633,24228,22-12-24,Mobile,Returning,Facebook,520,West,Sports,1480.22,4,10,592.09,5328.79,10,1641,1,1,1,1,1,0,3,Cash On Delivery
5419,24788,22-12-24,Desktop,Returning,Digital Advertising,251,West,Toys,1678.96,3,0,0,0,21,1024,1,1,0,0,0,1,4,
6956,155,23-12-24,Desktop,Returning,Digital Advertising,506,North,Sports,1197.97,3,10,359.39,0,24,1270,1,1,1,1,0,1,4,
9016,361,23-12-24,Mobile,Returning,Email ,737,North,Toys,1683.55,3,0,0,0,6,1164,1,0,0,0,0,0,4,
8910,1200,23-12-24,Mobile,Returning,Instagram,590,North,Electronics,941.89,1,0,0,0,23,1361,1,1,1,1,0,1,4,
9072,1383,23-12-24,Tablet,New,Facebook,204,North,Electronics,297.94,2,20,119.18,0,7,15,1,1,1,1,0,1,4,
1213,2260,23-12-24,Mobile,New,Website ,296,North,Food & Grocery,395.4,3,10,118.62,0,16,1701,1,1,1,0,0,1,4,Credit Card
6050,2425,23-12-24,Mobile,New,Facebook,685,North,Beauty,68.97,1,10,6.9,0,1,1199,1,1,1,0,0,1,4,Credit Card
5136,3015,23-12-24,Mobile,New,Digital Advertising,852,North,Home & Garden,624.35,4,20,499.48,0,18,908,1,0,0,0,0,0,4,
3302,3318,23-12-24,Desktop,New,Instagram,188,North,Fashion,122.95,3,0,0,0,15,48,1,1,0,0,0,1,4,Credit Card
9412,3438,23-12-24,Tablet,New,Email ,88,North,Electronics,974.07,3,25,730.55,2191.66,2,1118,1,1,1,1,1,0,4,Credit Card
1551,3532,23-12-24,Desktop,Returning,Digital Advertising,634,North,Beauty,165.54,2,20,66.22,0,6,238,1,1,0,0,0,1,4,Credit Card
8734,4141,23-12-24,Mobile,Returning,Referral ,852,South,Food & Grocery,375.94,2,15,112.78,639.1,23,1585,1,1,1,1,1,0,5,Credit Card
5044,4226,23-12-24,Desktop,New,Website ,152,North,Books,1655.48,1,0,0,0,12,731,1,1,0,0,0,1,4,
2931,4586,23-12-24,Mobile,Returning,Instagram,465,North,Toys,1422.4,4,15,853.44,0,16,1611,1,0,0,0,0,0,4,
3645,5099,23-12-24,Mobile,New,Email ,831,South,Sports,1347.86,4,0,0,5391.44,9,980,1,1,1,1,1,0,1,Credit Card
2973,5548,23-12-24,Mobile,Returning,Website ,366,South,Home & Garden,1506.53,1,0,0,1506.53,13,424,1,1,1,1,1,0,2,Credit Card
7932,5599,23-12-24,Tablet,New,Digital Advertising,348,North,Beauty,124.41,2,10,24.88,0,24,1665,1,1,0,0,0,1,4,
4896,5683,23-12-24,Mobile,Returning,Facebook,864,North,Beauty,497.97,4,20,398.38,0,5,1608,1,0,0,0,0,0,4,
3806,5704,23-12-24,Desktop,New,Facebook,780,North,Electronics,724.37,2,15,217.31,0,6,291,1,0,0,0,0,0,4,
9453,6372,23-12-24,Mobile,Returning,Digital Advertising,512,North,Sports,382.53,3,15,172.14,0,7,399,1,0,0,0,0,0,4,
8632,6410,23-12-24,Mobile,Returning,Facebook,60,North,Toys,757.57,2,30,454.54,0,15,731,1,1,0,0,0,1,4,
4927,6628,23-12-24,Desktop,Returning,Digital Advertising,490,North,Toys,668.07,1,15,100.21,0,2,671,1,0,0,0,0,0,4,
2248,6762,23-12-24,Desktop,Returning,Website ,856,North,Beauty,454.23,4,0,0,0,15,1191,1,1,0,0,0,1,4,
6078,6959,23-12-24,Mobile,Returning,Instagram,370,North,Fashion,641.61,2,0,0,0,17,680,1,1,0,0,0,1,4,
9457,7541,23-12-24,Desktop,Returning,Digital Advertising,611,North,Electronics,692.36,4,5,138.47,0,9,1612,1,1,0,0,0,1,4,
5041,8126,23-12-24,Tablet,Returning,Website ,441,North,Toys,1710.19,3,25,1282.64,0,4,58,1,0,0,0,0,0,4,
5526,8273,23-12-24,Desktop,Returning,Digital Advertising,345,North,Home & Garden,1792.73,1,0,0,0,13,470,1,0,0,0,0,0,4,
3289,8850,23-12-24,Tablet,Returning,Digital Advertising,212,North,Beauty,253.52,4,10,101.41,0,20,1154,1,1,0,0,0,1,4,
5460,8949,23-12-24,Mobile,New,Digital Advertising,574,South,Fashion,342.29,3,0,0,1026.87,16,658,1,1,1,1,1,0,4,Debit Card
1310,9186,23-12-24,Mobile,New,Facebook,431,North,Food & Grocery,1019.09,2,0,0,0,4,1770,1,1,0,0,0,1,4,
6983,9645,23-12-24,Mobile,New,Referral ,125,North,Beauty,182.94,4,0,0,0,8,1219,1,1,0,0,0,1,4,
4587,9880,23-12-24,Mobile,Returning,Referral ,865,South,Food & Grocery,552.29,1,10,55.23,0,2,1446,1,1,0,0,0,1,4,
6231,10163,23-12-24,Desktop,Returning,Facebook,294,South,Electronics,747.65,4,10,299.06,0,2,119,1,1,0,0,0,1,4,
2101,10385,23-12-24,Desktop,New,Referral ,679,South,Electronics,462.45,4,0,0,0,23,1506,1,1,0,0,0,1,4,
3520,10670,23-12-24,Desktop,Returning,Digital Advertising,453,South,Books,1455.3,2,0,0,0,20,916,1,0,0,0,0,0,4,
1530,11257,23-12-24,Tablet,Returning,Facebook,674,South,Food & Grocery,335.84,2,15,100.75,570.93,10,1742,1,1,1,1,1,0,4,Debit Card
7615,11440,23-12-24,Mobile,Returning,Email ,669,South,Sports,429.83,3,15,193.42,0,7,1570,1,0,0,0,0,0,4,
4305,11616,23-12-24,Mobile,New,Website ,804,South,Toys,1119.99,1,0,0,0,14,1209,1,0,0,0,0,0,4,
6551,12012,23-12-24,Desktop,Returning,Facebook,484,South,Books,575.34,3,0,0,0,8,1264,1,0,0,0,0,0,4,
8389,12086,23-12-24,Mobile,Returning,Website ,846,South,Beauty,61.65,4,30,73.98,172.62,15,1556,1,1,1,1,1,0,4,Debit Card
1430,12380,23-12-24,Mobile,Returning,Email ,443,South,Beauty,464.31,2,20,185.72,0,19,135,1,0,0,0,0,0,4,
3924,12988,23-12-24,Mobile,Returning,Email ,125,South,Beauty,242.34,1,5,12.12,230.22,14,1096,1,1,1,1,1,0,4,Debit Card
3802,13425,23-12-24,Desktop,Returning,Email ,773,South,Toys,255.03,1,15,38.25,0,4,1039,1,1,0,0,0,1,4,
6626,13437,23-12-24,Tablet,Returning,Digital Advertising,90,South,Food & Grocery,286.72,2,5,28.67,0,1,518,1,0,0,0,0,0,4,
8963,13609,23-12-24,Mobile,Returning,Website ,562,East,Books,689.98,3,10,206.99,1862.95,13,1166,1,1,1,1,1,0,3,Debit Card
1242,14037,23-12-24,Mobile,New,Instagram,263,South,Fashion,433.3,3,10,129.99,0,9,1751,1,1,0,0,0,1,4,
3269,14440,23-12-24,Mobile,Returning,Instagram,37,South,Books,1465.58,4,0,0,0,14,489,1,1,0,0,0,1,4,
9711,14653,23-12-24,Desktop,Returning,Referral ,854,East,Fashion,122.82,1,15,18.42,104.4,13,634,1,1,1,1,1,0,3,Debit Card
5828,14900,23-12-24,Desktop,New,Digital Advertising,772,South,Books,880.7,3,20,528.42,0,18,122,1,0,0,0,0,0,4,
9859,15203,23-12-24,Mobile,Returning,Instagram,94,South,Home & Garden,1167.42,1,10,116.74,0,16,1688,1,1,0,0,0,1,4,
1069,15420,23-12-24,Desktop,Returning,Email ,523,South,Electronics,254.24,4,0,0,0,7,954,1,0,0,0,0,0,4,
1233,16007,23-12-24,Mobile,New,Referral ,696,East,Home & Garden,1563.86,1,10,156.39,0,20,1330,1,1,0,0,0,1,4,
3761,16326,23-12-24,Desktop,New,Referral ,125,East,Beauty,332.83,3,0,0,0,1,867,1,1,0,0,0,1,4,
2475,16434,23-12-24,Tablet,New,Email ,221,East,Food & Grocery,1191.23,4,0,0,0,24,215,1,1,0,0,0,1,4,
4143,16577,23-12-24,Desktop,New,Digital Advertising,856,East,Fashion,112.27,2,15,33.68,0,10,227,1,0,0,0,0,0,4,
4496,16758,23-12-24,Mobile,New,Email ,593,East,Beauty,369.72,2,0,0,739.44,5,1579,1,1,1,1,1,0,5,Debit Card
3524,16872,23-12-24,Mobile,Returning,Email ,323,East,Sports,1370.82,2,0,0,0,24,1357,1,1,0,0,0,1,4,
6408,17014,23-12-24,Tablet,New,Website ,365,East,Fashion,134.66,2,20,53.86,0,22,601,1,1,0,0,0,1,4,
1811,17665,23-12-24,Mobile,New,Instagram,151,East,Toys,934.34,2,10,186.87,0,19,555,1,0,0,0,0,0,4,
8652,17820,23-12-24,Desktop,Returning,Referral ,778,East,Home & Garden,1467.33,1,5,73.37,0,13,280,1,0,0,0,0,0,4,
9166,18537,23-12-24,Desktop,New,Instagram,811,East,Electronics,784.48,1,5,39.22,0,24,1370,1,1,0,0,0,1,4,
3808,18679,23-12-24,Mobile,Returning,Email ,813,East,Books,748.93,4,5,149.79,0,15,1609,1,0,0,0,0,0,4,
5883,18893,23-12-24,Desktop,New,Digital Advertising,872,East,Home & Garden,1652.16,2,5,165.22,0,17,1608,1,1,0,0,0,1,4,
3622,20535,23-12-24,Mobile,Returning,Website ,144,East,Sports,1310.82,2,0,0,0,14,529,1,1,0,0,0,1,4,
7654,20593,23-12-24,Mobile,Returning,Instagram,729,West,Food & Grocery,1117.74,2,15,335.32,1900.16,4,819,1,1,1,1,1,0,3,Debit Card
1518,20662,23-12-24,Desktop,New,Website ,293,West,Fashion,673.72,2,25,336.86,1010.58,13,1530,1,1,1,1,1,0,5,Debit Card
5192,21030,23-12-24,Mobile,Returning,Email ,144,East,Home & Garden,1125.29,4,15,675.17,0,5,1762,1,0,0,0,0,0,4,
3168,21502,23-12-24,Mobile,New,Digital Advertising,468,East,Home & Garden,951.35,4,5,190.27,0,16,543,1,1,0,0,0,1,4,
2026,21994,23-12-24,Desktop,New,Website ,479,West,Fashion,438.87,1,0,0,0,12,446,1,0,0,0,0,0,4,
3182,22049,23-12-24,Desktop,New,Email ,596,West,Sports,449.5,2,5,44.95,0,3,1253,1,0,0,0,0,0,4,
3631,22283,23-12-24,Mobile,New,Instagram,895,West,Food & Grocery,865.56,2,30,519.34,0,15,789,1,1,0,0,0,1,4,
8502,22454,23-12-24,Desktop,Returning,Email ,882,West,Beauty,316.54,2,20,126.62,0,4,475,1,1,0,0,0,1,4,
5162,22501,23-12-24,Mobile,Returning,Email ,476,West,Electronics,504.76,1,20,100.95,0,9,1122,1,1,0,0,0,1,4,
7792,22560,23-12-24,Desktop,Returning,Website ,555,West,Home & Garden,1220.9,4,5,244.18,0,4,158,1,1,0,0,0,1,4,
4268,23089,23-12-24,Mobile,New,Email ,561,West,Books,1012.57,3,30,911.31,2126.4,2,724,1,1,1,1,1,0,2,Cash On Delivery
9305,24109,23-12-24,Desktop,Returning,Instagram,196,West,Electronics,817.36,1,0,0,817.36,4,1567,1,1,1,1,1,0,4,Cash On Delivery
5876,24299,23-12-24,Mobile,New,Email ,857,West,Toys,915.25,1,25,228.81,0,8,403,1,1,0,0,0,1,4,
5926,24358,23-12-24,Desktop,New,Website ,684,West,Fashion,228.5,3,0,0,685.5,11,1551,1,1,1,1,1,0,5,Cash On Delivery
5902,24794,23-12-24,Mobile,Returning,Email ,724,West,Beauty,128.49,2,0,0,0,12,1300,1,1,0,0,0,1,4,
3608,494,24-12-24,Desktop,New,Email ,158,North,Sports,605.51,2,25,302.76,0,3,218,1,1,1,1,0,1,4,
5789,746,24-12-24,Mobile,New,Website ,630,North,Beauty,240.7,2,0,0,0,20,19,1,0,0,0,0,0,4,
6609,824,24-12-24,Desktop,Returning,Referral ,44,North,Fashion,697.23,2,30,418.34,0,2,95,1,1,1,1,0,1,4,
1927,1358,24-12-24,Mobile,New,Digital Advertising,503,North,Books,772.9,2,0,0,0,10,719,1,1,1,1,0,1,4,
3606,2228,24-12-24,Desktop,Returning,Email ,526,North,Toys,1704.67,3,25,1278.5,0,18,1469,1,0,0,0,0,0,4,
3081,3088,24-12-24,Mobile,New,Website ,559,North,Beauty,97.6,1,20,19.52,0,1,482,1,1,0,0,0,1,4,Credit Card
8672,4183,24-12-24,Mobile,Returning,Email ,291,North,Food & Grocery,446.87,1,0,0,0,15,1344,1,0,0,0,0,0,4,
3513,4245,24-12-24,Desktop,Returning,Referral ,150,South,Sports,736.17,2,25,368.08,1104.25,3,690,1,1,1,1,1,0,4,Credit Card
9684,4356,24-12-24,Mobile,New,Email ,240,North,Books,1307.59,1,15,196.14,0,3,871,1,0,0,0,0,0,4,
2992,4802,24-12-24,Mobile,Returning,Website ,62,South,Sports,428.9,1,5,21.44,407.46,16,1114,1,1,1,1,1,0,5,Credit Card
4781,5303,24-12-24,Mobile,New,Digital Advertising,266,North,Electronics,210.72,2,0,0,0,6,1502,1,0,0,0,0,0,4,
3322,6020,24-12-24,Mobile,Returning,Digital Advertising,757,North,Books,967.91,2,15,290.37,0,19,441,1,1,0,0,0,1,4,
4095,7105,24-12-24,Mobile,New,Instagram,512,North,Fashion,659.01,3,0,0,0,1,1714,1,0,0,0,0,0,4,
5707,7787,24-12-24,Mobile,Returning,Email ,683,North,Toys,1152.97,2,20,461.19,0,13,684,1,1,0,0,0,1,4,
5860,8169,24-12-24,Tablet,New,Referral ,225,North,Fashion,224.82,3,20,134.89,0,21,1302,1,0,0,0,0,0,4,
8261,8545,24-12-24,Mobile,New,Instagram,337,North,Fashion,486.27,4,5,97.25,0,1,1578,1,0,0,0,0,0,4,
6879,8905,24-12-24,Mobile,Returning,Instagram,427,North,Books,1590.41,2,0,0,0,7,180,1,0,0,0,0,0,4,
9910,9121,24-12-24,Desktop,New,Email ,72,North,Home & Garden,1460.72,4,0,0,0,3,383,1,1,0,0,0,1,4,
7336,10476,24-12-24,Desktop,Returning,Facebook,49,South,Home & Garden,863.97,2,15,259.19,1468.75,24,612,1,1,1,1,1,0,4,Debit Card
